"id","ts","text","country","sentiment"
"330076040103866368","2013-05-02 21:47:15","RT @Vanessa_Iykes: If you've seen Iron Man 3 keep it to yourself abeg..","","1"
"330076041274085376","2013-05-02 21:47:15","Partiu cineminha iron man 3 &lt;3","BRAZIL","1"
"330076046835728387","2013-05-02 21:47:16","Want to go see Iron Man 3","UNITED STATES","2"
"330076047976591360","2013-05-02 21:47:17","walking past all these bitches lined up for two more hours for iron man 3 and i'm like holla special screening tickets whuddup","UNITED STATES","2"
"330076049364881410","2013-05-02 21:47:17","Iron Man 3 was sickk doe","UNITED KINGDOM","1"
"330076050291834882","2013-05-02 21:47:17","If you call yourself a fan of the Marvel Cinematic Universe (ie. The Movies) go read 'The Ultimates' comics then come back and talk about it","MOROCCO","2"
"330076051134885888","2013-05-02 21:47:17","Iron man 3 midnight!","UNITED STATES","1"
"330076052791652352","2013-05-02 21:47:18","@yournightmire Ya viste Iron Man 3? *-*","ECUADOR","1"
"330076052795826177","2013-05-02 21:47:18","""Iron Man 3"" es la peor de la saga hasta ahora, pero sigue arrollando en la taquilla mundial. Lleva US$307.7 millones (fuera de USA).""","","1"
"330076054083473408","2013-05-02 21:47:18","Iron man 3 tonight :D","","1"
"330076059963912192","2013-05-02 21:47:19","Iron Man 3 tonight😁👌😋 @ChloSorensen","","1"
"330076060773396480","2013-05-02 21:47:20","I have to watch iron man 3 with my cousins 😱😱 !!","","1"
"330076060920209409","2013-05-02 21:47:20","Going to the Iron Man 3 premiere tonight.. I cant even.. Im so excited.. #TonyStark","UNITED STATES","2"
"330076061310283776","2013-05-02 21:47:20","Ah se eu pudesse... Seria casada com o Robert Downey Jr. Puta merda,muito lindo bicho. Será que não tem nenhum sósia por aí?","","1"
"330076063852019712","2013-05-02 21:47:20","RT @ilma678: Einstein only sleep 3 hours a year, now look what he did! -tony stark","THAILAND","0"
"330076064107880449","2013-05-02 21:47:20","The Great Gatsby, Iron Man 3, AND Hangover 3 in the same month?! 😁😁","CANADA","2"
"330076064145625089","2013-05-02 21:47:20","going to the iron man 3 premiere what what","UNITED STATES","1"
"330076067874365440","2013-05-02 21:47:22",".@jessecarey would you like to see Iron Man 3 this weekend up here in Michigan? I have a coupon for a free Toggi Bar. http://t.co/d1UkzZnQsM","","2"
"330076068025344002","2013-05-02 21:47:21","RT @MateusJunckess: To querendo ir ver Iron man 3, mas ta difícil","BRAZIL","1"
"330076070084739072","2013-05-02 21:47:22","I DIDNT EVEN KNOW THEY MADE AN IRON MAN 3 I AM SO NOT RELEVANT","","2"
"330076073041752064","2013-05-02 21:47:22","Iron Man 3 😝😁😁😁😁#ahhhh #movies","","1"
"330076076137144321","2013-05-02 21:47:23","I'M SO ESSITED FOR IRON MAN 3.","UNITED STATES","1"
"330076077424775170","2013-05-02 21:47:24","but in good news:: seeing iron man 3 tonight! woooo! :)) lol","","2"
"330076077437382656","2013-05-02 21:47:24","Iron Man 3 tonight!! Can't wait!","","1"
"330076080159477760","2013-05-02 21:47:24","@screenrant Should've been Terrence Howard. Better chemistry with Robert Downey, Jr. So, don't care if he's not in #Avengers2 #justsayin","UNITED STATES","2"
"330076082764144641","2013-05-02 21:47:25","Who else wants to go to the midnight premiere of iron man 3 tonight?","","1"
"330076082906750976","2013-05-02 21:47:25","psyched for iron man 3 tonightttt #robertdowneyjr","UNITED STATES","1"
"330076084353785858","2013-05-02 21:47:25","@FateTooLate // Whee! For Iron Man 3? :3 And I'm doing goood! Besides a headache again. It won't go awaaay!","UNITED STATES","0"
"330076085704331264","2013-05-02 21:47:26","RT @vincestaples: Don Cheadle got cracking on that nigga something crucial at the beginning of Colors.","UNITED STATES","1"
"330076085742075904","2013-05-02 21:47:26","Iron Man 3 movie is a LOSER","IRAQ","0"
"330076085905653760","2013-05-02 21:47:26","Everyone is going to see iron man 3 tomorrow","CANADA","1"
"330076086622900224","2013-05-02 21:47:26","Who wants to see iron man 3 and 42 with me on Wednesday?","UNITED STATES","1"
"330076087285592064","2013-05-02 21:47:26","Je reviens du ciné et wallah Iron Man 3 il est daaaar","NETHERLANDS","1"
"330076088640356352","2013-05-02 21:47:26","RT @StevenMottola18: Too stoked for Iron Man 3 with the bros tonight!!","UNITED STATES","0"
"330076090452279296","2013-05-02 21:47:27","RT @TorresR_56: I wanna see iron man 3!","","1"
"330076093400879107","2013-05-02 21:47:27","Ross Mathews Talks Gwyneth Paltrow, Oprah Winfrey and Coming Out Gay to His Ex-Girlfriend: Ross Mathews had a ... http://t.co/TyKj03Rf4O","NETHERLANDS","1"
"330076093950328833","2013-05-02 21:47:27","Iron Man 3 to affect Avengers 2 http://t.co/2hacRJRhex","UNITED STATES","1"
"330076097096077312","2013-05-02 21:47:28","Watching a double feature movie tonight in Greenville The Avengers and Iron Man 3 in 3D #should #be #a #good  #night","","2"
"330076097632931840","2013-05-02 21:47:28","I'm sold on the idea of watching Iron Man 3 at the cinema thanks to @Kurri_T","SOUTH AFRICA","1"
"330076102317965312","2013-05-02 21:47:29","anyone want to watch Iron Man 3 tonight??","UNITED STATES","2"
"330076104817782784","2013-05-02 21:47:30","Three hours till Iron Man 3!","ECUADOR","1"
"330076108785590272","2013-05-02 21:47:31","@ATJogia Yo! How was Iron Man 3?","UNITED STATES","1"
"330076111667073024","2013-05-02 21:47:32","RT @BenManning98: Really want to see iron man 3, everyone keeps on saying how great it is!","","2"
"330076111876788225","2013-05-02 21:47:32","シェイン・ブラック監督、ロバート・ダウニーJr.主演「アイアンマン3」(""Iron Man 3"")の全世界興収は、全米公開を前に3億ドルを超えた模様。(Deadline)","JAPAN","1"
"330076112472375297","2013-05-02 21:47:32","Eeem brufff, muuuy gapal iron man 3!","","1"
"330076113072173057","2013-05-02 21:47:32","Does anyone want to take me to see iron man 3 I'd be very appreciative","UNITED STATES","2"
"330076115731374080","2013-05-02 21:47:33","Who wants to go see Iron Man 3 with me tonight?","","1"
"330076118537359360","2013-05-02 21:47:33","Review: 'Iron Man 3' sweetly calibrated piece of blockbuster: g   ghttp://t.co/XMyxHq5XSZ","NETHERLANDS","2"
"330076119233601536","2013-05-02 21:47:34","RT @RAWRrachelsays: AWW YISS IRON MAN 3 TONIGHT WITH @wthEmmie FUCK YEAH.","UNITED STATES","1"
"330076120588353536","2013-05-02 21:47:34","RT @cameronMstewart: Iron Man 3 is so goddamn good, holy shit","CHILE","2"
"330076123906064384","2013-05-02 21:47:35","Tony Stark, el hombre más guapo del mundo.","UNITED STATES","0"
"330076128205213696","2013-05-02 21:47:36","The daily gossip: People crowns Gwyneth Paltrow the World's Most Beautiful ... -... http://t.co/FHS1cGJEh5","UNITED STATES","0"
"330076129148928000","2013-05-02 21:47:36","Iron Man 3 Now ..!! #Excited #Nerd #Marvel #Fan 😏👽🔥💨 @ Hollywood Theater http://t.co/1XJQYKFVPT","UNITED STATES","2"
"330076129203466240","2013-05-02 21:47:36","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED STATES","1"
"330076130403033089","2013-05-02 21:47:36","RT @TorresR_56: I wanna see iron man 3!","UNITED STATES","1"
"330076132793790464","2013-05-02 21:47:37","Fuck nzone tomorrow iron man 3  😍👌","UNITED STATES","1"
"330076133485842433","2013-05-02 21:47:37","RT @Andrea_Rdz10: Finally done with all of my work for today! Now I can enjoy the rest of my day with dinner at kumori &amp; the iron man 3…","","2"
"330076133515210752","2013-05-02 21:47:37","RT @Lenaaaaaa21: I can't wait to see Iron man 3.","UNITED STATES","1"
"330076136593825794","2013-05-02 21:47:38","RT @ToyKen: Tony Stark is THAT guy","","0"
"330076138183458816","2013-05-02 21:47:38","RT @rodtrent: Iron Man 3 Crosses $300 Million Internationally - http://t.co/G7puesK0O9 http://t.co/emOFg6d2LE via @po_st","GREENLAND","1"
"330076141186592768","2013-05-02 21:47:39","Iron Man 3 this weekend 😁😊","UNITED STATES","1"
"330076143199862784","2013-05-02 21:47:39","Iron Man 3 is out here!!!!!!!!! But I can't because Gino! And I promise and I'm waiting @GinoVZ92","UNITED STATES","2"
"330076143996784640","2013-05-02 21:47:39","Iron man 3!","CANADA","1"
"330076146488184835","2013-05-02 21:47:40","Who watching Iron Man 3 and Pain and Gain tonight?","UNITED STATES","0"
"330076147494821888","2013-05-02 21:47:40","Video of Wilmington's Iron Man 3 premiere party. https://t.co/3uKyXDEVFL","UNITED STATES","1"
"330076150695079936","2013-05-02 21:47:41","I really need to see Iron Man 3","","0"
"330076151370350593","2013-05-02 21:47:41","RT @MightyMarvel: Um...everyone...I think. RT ""@BenAveryHunt: Anyone else going to the Iron Man 3 premiere?""","UNITED STATES","1"
"330076151571685376","2013-05-02 21:47:41","Totally pumped to see Iron Man 3 with my friends tonight! Booyah! #IronMan3 #Marvel #Movies","UNITED STATES","2"
"330076153899540480","2013-05-02 21:47:42","Iron man 3 tonight? Sure why not. #itsfree","UNITED STATES","2"
"330076154629341184","2013-05-02 21:47:42","RT @DangerLicious: Iron man 3 tonight midnight😎💥💥💪👊","","1"
"330076155380121601","2013-05-02 21:47:42","Iron Man 3. Iron Man 3. Iron Man 3. omg omg omg omg omg omg","ECUADOR","1"
"330076161101152256","2013-05-02 21:47:43","Iron man 3😃","UNITED STATES","1"
"330076162367832064","2013-05-02 21:47:44","IRON MAN 3 TONIGHT!!!!!!! OHHHH SHIT NIGGGAAAAA","","1"
"330076162753708033","2013-05-02 21:47:44","Iron man 3 with @EmCheets was the best one by far, extremely happy :3!","","2"
"330076164704051200","2013-05-02 21:47:44","Need to watch Iron Man 3","NETHERLANDS","0"
"330076166201434113","2013-05-02 21:47:45","Finals are over, I'm with my man, watching some baseball and later - Iron Man 3! #letsummerbegin","","1"
"330076166218190851","2013-05-02 21:47:45","Going to see iron man 3 with my brother tomorrow 😊","ECUADOR","1"
"330076166797004800","2013-05-02 21:47:45","RT @TotoCGQ: Iron Man 3, una película con más puntos cómicos, acción, buen guión y efectos especiales mejores que cualquier predecesora. No…","SPAIN","1"
"330076167493271552","2013-05-02 21:47:45","salty everyone has a track meet and can't go see Iron Man 3 with me 😒","UNITED STATES","1"
"330076169485549571","2013-05-02 21:47:45","Work.... Then I Iron man 3!!!","UNITED STATES","1"
"330076169988890625","2013-05-02 21:47:46","Got my ticket for Iron Man 3-been waiting for this since the moment I stepped out the theater of Iron Man 2. #MidnightPremiere","UNITED STATES","1"
"330076171930841089","2013-05-02 21:47:46","Seru .... ★ Iron Man 3 — http://t.co/unHvl6ijyO","","1"
"330076173667274752","2013-05-02 21:47:46","RT @Vanessa_Iykes: If you've seen Iron Man 3 keep it to yourself abeg..","UNITED STATES","1"
"330076174296444928","2013-05-02 21:47:47","Iron Man 3 was awesome! 3D still sucky though...","SOUTH AFRICA","2"
"330076174564864000","2013-05-02 21:47:47","Who's down for Iron man 3 tonight ? #moviepremier #hmu :D","","0"
"330076175609237504","2013-05-02 21:47:47","will be watching Iron man 3 (3D) laterrr. #FamilyBonding","NETHERLANDS","2"
"330076178092261376","2013-05-02 21:47:48","Iron man 3 tonight!! #cantwait","UNITED STATES","1"
"330076178750771200","2013-05-02 21:47:48","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED STATES","1"
"330076180432703488","2013-05-02 21:47:48","Iron man 3 premiers at midnight guyzzzz 🎥💥😈","UNITED STATES","1"
"330076182802468866","2013-05-02 21:47:49","RT @Farouhti_: Je reviens du ciné et wallah Iron Man 3 il est daaaar","","1"
"330076185298083841","2013-05-02 21:47:49","RT @ChandlerMariee: IRON MAN 3 TONIGHT!","ECUADOR","1"
"330076187126812672","2013-05-02 21:47:50","@Iron_Man @marvel Tony Stark its for you http://t.co/84o8cwgVvc watch please","","2"
"330076187864993792","2013-05-02 21:47:50","RT @RobertKouba: This is PURE GENIUS! Thai parody of the Iron Man 3 trailer. http://t.co/z3c3rUucaS","","2"
"330076188259254272","2013-05-02 21:47:50","I seriously disappointed my student when she asked me if I would see Iron Man 3 tomorrow and I said no. So, there's been a 1&amp;2 already?","","0"
"330076188800335874","2013-05-02 21:47:50","RT @AhSpeakDoang: #0mSpikQuestion Coba di Absen dulu yang belum nonton Iron man 3 mana suaranyaaa ..... (҂'̀⌣'́)9","UNITED STATES","1"
"330076190071218176","2013-05-02 21:47:50","My Weekend ---&gt; Iron Man 3, BBQ, Mayweather Fight, Photoshoots, Cinco de Drinko. Sounds like a good line up","UNITED STATES","1"
"330076192357117953","2013-05-02 21:47:51","Just purchased my ticket for Iron Man 3 tomorrow. I'm so excited. #kickstartertobirthday","UNITED STATES","2"
"330076200649244674","2013-05-02 21:47:53","Employee screening of Iron Man 3!!!","UNITED STATES","1"
"330076201454534656","2013-05-02 21:47:53","JAJAJAJAJA Iron Man 3 xD","SPAIN","1"
"330076204046626816","2013-05-02 21:47:54","melepas hari nie..sia2 g mesra mall semata-mata nk tgk iron man 3..skali pergi wayang dh tutup maa..","CHINA","1"
"330076205162315776","2013-05-02 21:47:54","RT @vincestaples: Don Cheadle got cracking on that nigga something crucial at the beginning of Colors.","UNITED STATES","1"
"330076208777789441","2013-05-02 21:47:55","Iron man 3 was fantabulous","UNITED KINGDOM","1"
"330076209197248512","2013-05-02 21:47:55","Parce que pas encore sorti a New York la semaine dernière, je suis allée voir ici en France Iron Man 3, et ça déchire grave!! Courez y tous!","NETHERLANDS","0"
"330076210082234368","2013-05-02 21:47:55","Please I just want to see Iron Man 3.","UNITED STATES","2"
"330076211319541761","2013-05-02 21:47:55","@__littleT lol we out we gonna see iron man 3 lol","ECUADOR","1"
"330076211478925313","2013-05-02 21:47:55","Iron man 3 tonight!","","1"
"330076212561068032","2013-05-02 21:47:56","I'm watching Iron Man 3 (499 others checked-in) http://t.co/SVgBbtEQk7 #GetGlue @IronMan2013","GREENLAND","1"
"330076218324045824","2013-05-02 21:47:57","for 2 hours i have been watching for 2 hours i have not blinked for 2 hours i have had my breath taken away for i have watched IRON MAN 3","","1"
"330076219364229120","2013-05-02 21:47:57","RT @PeesterB: So excited for Iron Man 3 tonight with my homeskillet @djiu21.","UNITED STATES","2"
"330076219401965569","2013-05-02 21:47:57","@Gooseman16er iron man 3 tomorrow. #hammered","UNITED STATES","1"
"330076219938836481","2013-05-02 21:47:58","Iron Man 2 before I go see 3 tonight :) https://t.co/oa1pxkqBtp","UNITED STATES","1"
"330076222841307136","2013-05-02 21:47:58","Soirez au cine , iron man 3 y l'ai lourd","NETHERLANDS","1"
"330076222929395712","2013-05-02 21:47:58","Amanhã o pessoal vai no cinema assistir o filme do Renato Russo, só q eu acho q vou pra assistir Iron Man 3 outra vez erhuehruhuehr","BRAZIL","1"
"330076223420133378","2013-05-02 21:47:58","Iron Man 3 ~*FEELS*~ - fancykraken: WARNING: CAPSLOCK also, SPOILERS! Read More http://t.co/QKc8oTUSx6","ECUADOR","0"
"330076223873089538","2013-05-02 21:47:58","Tony Stark is too cool can't he just be a real person","UNITED KINGDOM","2"
"330076226188345345","2013-05-02 21:47:59","Wangs and iron man 3 tonight...yeah buddy","","1"
"330076227656372224","2013-05-02 21:47:59","Iron man 3 is wel lauw man . Nu uit de bios lopen en richting de auto","NETHERLANDS","1"
"330076228293898240","2013-05-02 21:48:00","Ahhhhhhh, so excited for the midnight premiere of Iron Man 3 tonight!!! 😁👌👍🎉🎊🎉🎉 #Yes #IronMan #Marvel #MidnightPremiere #AMC","","2"
"330076232676937730","2013-05-02 21:48:01","@one_perfection_ me ne piacciono tanti!! x ora ad esempio nn vedo l'ora di vedere iron man 3! ;) tu l'hai visto?","GREECE","1"
"330076232869879809","2013-05-02 21:48:01","RT @Tha_Kidd14: I wanna see iron man 3 tonight","UNITED STATES","1"
"330076234404986881","2013-05-02 21:48:01","RT @ArmasJoni: Iron man 3 esta de puta madre XD","","1"
"330076234946056192","2013-05-02 21:48:01","RT @khadigool_26: Really wana watch Iron Man 3! ☹ #notime #busyweekend","","1"
"330076244446158848","2013-05-02 21:48:03","Lo ammetto #iron man 3 a me è piaciuto!!!!!! #film #cinema","","1"
"330076244605558785","2013-05-02 21:48:03","Iron Man 3 in like three hours. as;ldkfjsd;lfkjsd;lfkjsd;lkfjsdl;kfjsdf","UNITED STATES","2"
"330076246786600961","2013-05-02 21:48:04","Iron man 3 tonight at 9pm! #letsdothis #ironmanlove","UNITED STATES","1"
"330076247633838080","2013-05-02 21:48:04","Quand j’y pense. Ma future chambre ça sera un peu l’atelier de Tony Stark. Y aura pas Jarvis et les hologrammes mais presque !","FRANCE","0"
"330076247877111808","2013-05-02 21:48:04","iron man 3 premiere is gonna kill me at the theater tonight.","UNITED STATES","0"
"330076248506241026","2013-05-02 21:48:04","RT @planetjedward: @johnBLG Whats up John You Gonna Go See Any Cool  Movies Like Iron Man 3","UKRAINE","2"
"330076248682422272","2013-05-02 21:48:04","I need to see Iron Man 3 today. It was sensual for my eyes","IRELAND","0"
"330076249395433474","2013-05-02 21:48:05","RT @mellllllllz: Iron man 3 premiers at midnight guyzzzz 🎥💥😈","UNITED STATES","1"
"330076251089948673","2013-05-02 21:48:05","Iron man 3 has got to be the best film I have seen in a long time #unreal","","1"
"330076252692152320","2013-05-02 21:48:05","Mondo’s ‘Iron Man 3′ posters roll out Friday http://t.co/DJXscQ88AS","","1"
"330076255472984064","2013-05-02 21:48:06","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED STATES","1"
"330076255477194752","2013-05-02 21:48:06","I am way too excited for iron man 3 to come out tomorrow 😁","ECUADOR","1"
"330076257003921408","2013-05-02 21:48:06","Amanhã tem cinema,Iron Man 3,e como sempre,vou por conta do Victor &lt;333","BRAZIL","1"
"330076260086710272","2013-05-02 21:48:07","RT @maria_sb89: Tony Stark + Audi= ou yeah! http://t.co/B3WDRzyRQf","NETHERLANDS","0"
"330076261328228353","2013-05-02 21:48:07","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","","1"
"330076262305513472","2013-05-02 21:48:08","Watched Iron man 3 today, expected much more to be honest and the humour was kinda childish and forced but it was okay, it was nice","UNITED ARAB EMIRATES","2"
"330076263010156544","2013-05-02 21:48:08","RT @JordanFish86: Day off in Sheffield tomorrow, who's coming to see Iron man 3?","","1"
"330076263358291969","2013-05-02 21:48:08","@Waca30 guillo cual dices q compro el sony Xperia P o el samsung galaxy s III mini?  Exelente programa, el domingo me vi iron man 3 lo mejor","","1"
"330076264016777218","2013-05-02 21:48:08","baixei tema do Iron Man 3 no chrome *--------*","CHILE","1"
"330076267506434049","2013-05-02 21:48:09","Iron man 3 tomorrow 😁","","1"
"330076268244660224","2013-05-02 21:48:09","Workday half over! 6 more hours to Iron Man 3!","UNITED STATES","1"
"330076269381300225","2013-05-02 21:48:09","RT @omelete: Robert Downey Jr. considera participar da série de TV Agents of SHIELD http://t.co/weEpc4Lg4z","BRAZIL","2"
"330076271432331264","2013-05-02 21:48:10","I wana see iron man 3","","1"
"330076274850664448","2013-05-02 21:48:11","RT @movie_cine: RT @terracolombia: ""Iron Man 3 es tan buena como sus villanos"": Robert Downey  http://t.co/nUpKSsYl66","UNITED STATES","1"
"330076277350477824","2013-05-02 21:48:11","Iron man 3 is out tonight!!! I thought it was tomorrow!!!!!","UNITED STATES","1"
"330076279489576960","2013-05-02 21:48:12","Work... Then Iron man 3!!","UNITED STATES","1"
"330076280454254592","2013-05-02 21:48:12","RT @karlos_gordillo: Yo puedo ser tu TONY STARK.","UNITED STATES","0"
"330076281519616001","2013-05-02 21:48:12","ACABO DE VER IRON MAN 3 Y Y Y Y Y DIOS FIOS DIIS JEKSVEDHC","SPAIN","1"
"330076282425589760","2013-05-02 21:48:12","RT @PaulyneDuong: I guess I'll start studying terms before I get ready for Iron Man 3!","","2"
"330076283214114816","2013-05-02 21:48:13","If you're going to the Iron Man 3 midnight showing, I dislike you. 😤😤😤😤","UNITED STATES","0"
"330076288746401792","2013-05-02 21:48:14","@iCalebJohnson I feel dumb now haha I thought when you said phase one you meant Marvel and since iron man 3 comes out tomorrow","UNITED STATES","1"
"330076290197622786","2013-05-02 21:48:14","Bout to turn up at Iron Man 3 tonight! @Jabari_xo @ConorPerra","","1"
"330076293565648897","2013-05-02 21:48:15","Iron Man 3 was ok.","UNITED STATES","1"
"330076293783756800","2013-05-02 21:48:15","RT @cameronMstewart: Iron Man 3 is so goddamn good, holy shit","","2"
"330076295142723585","2013-05-02 21:48:15","@MissESPN @yowhatupT @usweekly What?!?  FHM did choose Gwyneth Paltrow... That weak.","UNITED STATES","0"
"330076295465676800","2013-05-02 21:48:16","RT @planetjedward: @johnBLG Whats up John You Gonna Go See Any Cool  Movies Like Iron Man 3","SWEDEN","2"
"330076299437674496","2013-05-02 21:48:16","Never Gonna Happen!! Ellen is Queen!!!""@PerezHilton: @TheEllenShow Gwyneth Paltrow Out To Dethrone Ellen Degeneres As Top Talk Show Host?","UNITED STATES","2"
"330076299748052993","2013-05-02 21:48:17","I don't think alot of ppl who watched Iron Man 3 understood mark rufallo's temperament pun.","","2"
"330076300301705216","2013-05-02 21:48:17",".... y pa terminar super bn el día, a cine a ver por fin a Iron man 3... y a comer crispetas wiiiii :p","COLOMBIA","2"
"330076301786505216","2013-05-02 21:48:17","I JUST LOVE ROBERT DOWNEY JR.  SO MUCH","UNITED STATES","2"
"330076305301311488","2013-05-02 21:48:18","RT @Stretcher_2511: Iron Man 3 😝😁😁😁😁#ahhhh #movies","","1"
"330076306576375809","2013-05-02 21:48:18","RT @RealMelina: May 3rd!!! I've been waiting for Iron Man 3 for awhile!!! I can't wait for it!!!! I'm so excited!!!!","UNITED STATES","2"
"330076306815455232","2013-05-02 21:48:18","Iron man 3 tomorrow bitches!","CANADA","1"
"330076311336914944","2013-05-02 21:48:19","Hmm... I'm going 2 favorite this RT:“@johnapetrie: Tony Stark midnight tonight. #sleepisoverrated reminds me of my good friend @johnkmorgan”","","2"
"330076311399829504","2013-05-02 21:48:19","Don't do this. RT @IK3NNA Yup..  Rescue ""@OluwaWanaBaba: Gwyneth Paltrow wore the suit in Iron Man 3?""","UNITED STATES","2"
"330076313299865601","2013-05-02 21:48:20","Ben nu thuis was net effe naar die iron man 3 geweest 😁","GREECE","1"
"330076315954868227","2013-05-02 21:48:20","Wearing my iron man helmet to the premier of Iron man 3","","2"
"330076317485768704","2013-05-02 21:48:21","Iron man 3 tonight :D","UNITED STATES","1"
"330076317800361984","2013-05-02 21:48:21","@planetjedward OMFG IRON MAN 3 IS SOOOOOOO COOOOOOOOOOOL #WATCHJEDWARDTV","AUSTRIA","1"
"330076317888430083","2013-05-02 21:48:21","Just seen Iron Man 3. A little bit underwhelmed, good but in no way is it a four star film that some critics have said it is","UNITED KINGDOM","2"
"330076318299467777","2013-05-02 21:48:21","Going to Iron Man 3 Movie premiere tonight :3 YEEEYEEEEEEWEEW","UNITED STATES","1"
"330076319738118144","2013-05-02 21:48:21","RT @TheBatman: Tony Stark. Genius, billionaire, playboy, philanthropist, douchebag.","UNITED STATES","1"
"330076320736346112","2013-05-02 21:48:22","Iron Man 3 Breaks Box Office Records Around the World, 5 days in intl. markets, &amp; doubles what it cost to make it. http://t.co/kzGI46Fwzr","UNITED STATES","1"
"330076321638146050","2013-05-02 21:48:22","Need to see Iron man 3 tomorrow","NETHERLANDS","0"
"330076321818480642","2013-05-02 21:48:22","Esto es mas emocionante que la Fiesta Salvaje en Iron Man 3 :)","UNITED STATES","1"
"330076322011435013","2013-05-02 21:48:22","Just watched the Iron Man 3 trailer. I had a multiple geekgasm. My wife looked at me suspiciously...","","2"
"330076323361996800","2013-05-02 21:48:22","New post: VILLAINS AND ARMOUR FROM MARVEL’S IRON MAN 3 JOIN MARVEL: AVENGERS ALLIANCE ! http://t.co/5z45duc9Gm","AUSTRALIA","2"
"330076328063799299","2013-05-02 21:48:23","Anyone living in MN that wants to see Iron Man 3 at MOA tonight at 9pm? http://t.co/m6CcTs5Dw1","","1"
"330076335328346114","2013-05-02 21:48:25","Gunna watch iron man 3","UNITED STATES","1"
"330076338650218496","2013-05-02 21:48:26","I wanna go see iron man 3 :/","","1"
"330076339820437504","2013-05-02 21:48:26","RT @Fresh204: It's going down tonight iron man 3 with @shenorthwilson  #VIP http://t.co/PAvM6R5hta","UNITED STATES","0"
"330076340814483459","2013-05-02 21:48:26","RT @boss_shxt94: I wana see iron man 3","UNITED STATES","1"
"330076341464608768","2013-05-02 21:48:26","@alberthammondjr you're almost Tony Stark, you're genius, billionaire, playboy, philanthropist. Think about it.","VENEZUELA","1"
"330076342819364865","2013-05-02 21:48:27","@sergiogutycaso que rata jajaja pues mira la de iron man 3","","1"
"330076347139502080","2013-05-02 21:48:28","Iron Man 3 tonight 😏","","1"
"330076347592474624","2013-05-02 21:48:28","So who wants to go see Iron Man 3 with me tomorrow?","UNITED STATES","1"
"330076348217425920","2013-05-02 21:48:28","@Dooms78 @laurenza_25 ouais dommage, Iron Man 3 pas mal, c ouf quand il meurt à la fin","GREECE","1"
"330076348691382272","2013-05-02 21:48:28","Going to see Iron Man 3 with friends. Hope it's not 3D version; saw IM3 yesterday and 3D is not worth it. BTW, great movie.","UNITED STATES","2"
"330076350717231104","2013-05-02 21:48:29","Iron Man 3 tonight with my lady nigga. @ematusiak24","UNITED STATES","1"
"330076351702913024","2013-05-02 21:48:29","супер премьера - IRON MAN 3 )))","","1"
"330076352151683073","2013-05-02 21:48:29","Iron man 3 on saturday☺","UNITED KINGDOM","1"
"330076354374676480","2013-05-02 21:48:30","RT @GabbyLauder: I wanna see iron man 3 tonight soo bad! #obsessed","","0"
"330076354966073344","2013-05-02 21:48:30","Watching iron man 3","UNITED STATES","1"
"330076358053081088","2013-05-02 21:48:30","@planetjedward I am gonna watch Iron Man 3 on Wednesday #WATCHJEDWARDTV I am so excited!!!","NETHERLANDS","2"
"330076360334798848","2013-05-02 21:48:31","Finally I saw 'Iron Man - 3'!!!","","1"
"330076360414466049","2013-05-02 21:48:31","Tony stark #ironman http://t.co/BGiYLh3Gsq","UNITED STATES","0"
"330076364118036480","2013-05-02 21:48:32","RT @theyneedMo: “@NotoriousMbu: iron man 3 tonight?” -- take Mahoghani? Bet!!! Ill be ready 11:45p! 😁","UNITED STATES","0"
"330076366231977985","2013-05-02 21:48:32","i wanna go watch iron man 3 tomorrow!!","UNITED STATES","1"
"330076367859355648","2013-05-02 21:48:33","going to iron man 3 premiere tonight :))))))","UNITED STATES","1"
"330076368501080064","2013-05-02 21:48:33","One of the cool kids. RT @zerolollipops: ""I know three Tonys: Tony from my yoga class, Tony my hockey coach, and Tony Stark.""","UNITED STATES","0"
"330076368534650880","2013-05-02 21:48:33","Comics on eBay: Marvel Captain America Ultimate Bust SE Special Edition Sealed Limited to 500 http://t.co/biUsKT5Gs0 #marvel","UNITED STATES","2"
"330076368958263297","2013-05-02 21:48:33","RT @TerrenceJ: RT @ENews: Ross Mathews stops by E! News to talk about his new book, his BFF Gwyneth Paltrow &amp; more! ... http://t.co/55z…","UNITED STATES","1"
"330076372531814400","2013-05-02 21:48:34","Seeing a free Clippers game tonight followed by Iron Man 3 with free popcorn. Be jealous, 10 year old me.","UNITED STATES","1"
"330076372548587523","2013-05-02 21:48:34","RT @keliwheatley: Midnight premier of Iron Man 3 tonight!!!!","","2"
"330076374339551235","2013-05-02 21:48:34","Woo! Iron Man 3 tonight with @Matt504 @proDEUCEr06 and April 😁🎉","UNITED STATES","2"
"330076374658347008","2013-05-02 21:48:34","Ceux qui disent ""Iron Man 3 il est rincé.."", Normal les gars, c'est un mauvais film pour pécho une meuf a la sortie. #JvousAiVu.","FRANCE","2"
"330076374691876864","2013-05-02 21:48:34","Avengers: Art of the Avengers: Avengers: Art of the Avengers Marvel Comics - 19% off #avengers http://t.co/ucPOrYKutl","","2"
